"Date/Time","Year","Month","Mean Max Temp (Â°C)","Mean Max Temp Flag","Mean Min Temp (Â°C)","Mean Min Temp Flag","Mean Temp (Â°C)","Mean Temp Flag","Extr Max Temp (Â°C)","Extr Max Temp Flag","Extr Min Temp (Â°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1999-11","1999","11","8.7","","1.4","","5.1","","17.9","","-5.1","","76.5","","1.2","","77.7","","0","",,"",,""
"1999-12","1999","12","0.0","","-7.1","","-3.6","","14.5","","-24.8","","48.6","","22.4","","67.1","","9","",,"",,""
"2000-01","2000","01","-5.2","","-14.0","","-9.6","","9.6","","-26.5","","28.1","","23.3","","48.5","","10","",,"",,""
"2000-02","2000","02","-1.3","","-11.9","","-6.6","","12.1","","-25.4","","5.0","","53.8","","40.7","","2","",,"",,""
"2000-03","2000","03","6.9","","-2.1","","2.4","","19.0","","-11.7","","52.5","","14.5","","67.5","","0","",,"",,""
"2000-04","2000","04","10.1","","1.0","","5.6","","22.4","","-6.1","","72.8","","22.8","","96.8","","0","",,"",,""
"2000-05","2000","05","18.6","","8.4","","13.6","","28.5","","1.8","","115.7","","0.0","","115.7","","0","",,"",,""
"2000-06","2000","06","22.3","","12.7","","17.5","","29.0","","2.9","","171.3","","0.0","","171.3","","0","",,"",,""
"2000-07","2000","07","24.6","","14.7","","19.6","","28.1","","8.4","","69.3","","0.0","","69.3","","0","",,"",,""
"2000-08","2000","08","24.5","","14.7","","19.6","","30.0","","8.8","","103.7","","0.0","","103.7","","0","",,"",,""
"2000-09","2000","09","19.2","","9.1","","14.2","","29.5","","-2.7","","85.1","","0.0","","85.1","","0","",,"",,""
"2000-10","2000","10","14.0","","4.7","","9.4","","23.4","","-2.8","","30.0","","0.0","T","30.0","","0","",,"",,""
"2000-11","2000","11","5.8","","-1.2","","2.3","","16.1","","-14.7","","71.3","","4.5","","75.9","","0","T",,"",,""
"2000-12","2000","12","-6.5","","-13.5","","-10.1","","6.6","","-26.7","","19.0","","85.4","","82.9","","32","",,"",,""
"2001-01","2001","01","-4.5","","-13.9","","-9.2","","1.4","","-25.3","","0.0","T","52.8","","35.3","","44","",,"",,""
"2001-02","2001","02","-3.8","","-13.5","E","-8.7","E","7.6","","-24.7","","26.7","","39.1","","58.6","","44","",,"",,""
"2001-03","2001","03","1.5","","-7.1","","-2.8","","8.5","","-21.2","","10.3","E","29.3","E","41.1","E","33","",,"",,""
"2001-04","2001","04","12.5","","1.4","","7.0","","26.3","","-5.3","","11.6","","1.1","","12.7","","0","",,"",,""
"2001-05","2001","05","20.4","","9.2","","14.8","","30.6","","1.7","","95.6","","0.0","","95.6","","0","",,"",,""
"2001-06","2001","06","25.4","","14.5","","19.9","","32.7","S","3.8","","78.0","","0.0","","78.0","","0","",,"",,""
"2001-07","2001","07","25.8","","14.7","","20.3","","33.5","S","8.4","","40.8","","0.0","","40.8","","0","",,"",,""
"2001-08","2001","08","28.9","","16.1","","22.6","","37.3","","8.5","","37.7","","0.0","","37.7","","0","",,"",,""
"2001-09","2001","09","22.1","","11.1","","16.6","","33.2","","3.2","","88.1","","0.0","","88.1","","0","",,"",,""
"2001-10","2001","10","14.1","E","5.7","","10.0","E","24.1","","-4.3","","103.0","","0.0","T","103.0","","0","",,"",,""
"2001-11","2001","11","8.9","","1.6","E","5.2","E","17.6","","-5.3","","76.7","","5.0","","81.7","","0","T",,"",,""
"2001-12","2001","12","2.5","","-3.9","","-0.7","","16.0","","-14.0","","52.1","","28.9","","81.0","","17","",,"",,""
"2002-01","2002","01","-0.6","","-7.9","","-4.3","","6.8","S","-20.8","","6.4","","32.4","","38.8","","13","",,"",,""
"2002-02","2002","02","-1.0","","-10.8","","-5.9","","6.4","","-21.0","","16.6","","27.0","","43.6","","14","",,"",,""
"2002-03","2002","03","1.7","","-6.8","","-2.6","","14.2","","-16.4","S","31.2","","41.8","","73.0","","5","",,"",,""
"2002-04","2002","04","11.5","","2.5","","7.1","","30.2","","-7.3","","62.8","","19.5","","82.3","","0","T",,"",,""
"2002-05","2002","05","16.6","","6.4","","11.5","","27.7","","0.0","","105.8","","0.0","T","105.8","","0","",,"",,""
"2002-06","2002","06","22.5","E","12.5","E","17.5","E","30.2","","4.6","","188.8","","0.0","","190.0","","0","",,"",,""
"2002-07","2002","07","27.1","","17.1","E","22.1","E","34.1","","10.4","","49.2","","0.0","","49.2","","0","",,"",,""
"2002-08","2002","08","27.1","","15.3","","21.2","","34.8","","9.8","S","43.2","","0.0","","43.2","","0","",,"",,""
"2002-09","2002","09","24.4","","11.7","","18.1","","35.3","","4.6","","54.7","","0.0","","54.7","","0","",,"",,""
"2002-10","2002","10","11.9","E","3.9","E","7.9","E","26.4","","-4.7","","87.1","","0.0","","87.1","","0","",,"",,""
"2002-11","2002","11","4.0","","-2.5","","0.8","","16.9","","-11.9","","28.7","","44.1","","72.8","","5","",,"",,""
"2002-12","2002","12","-1.7","E","-9.1","","-5.4","E","5.4","","-21.0","","9.9","","17.5","","27.4","","6","E",,"",,""
"2003-01","2003","01","-8.5","E","-16.7","E","-12.6","E","0.9","","-26.9","","0.5","","33.1","","33.6","","19","",,"",,""
"2003-02","2003","02","-6.2","","-16.0","","-11.2","","3.8","","-29.3","","13.9","","38.5","","52.4","","39","",,"",,""
"2003-03","2003","03","1.5","","-8.3","","-3.4","","13.5","","-28.5","","40.4","","42.9","","83.3","","0","",,"",,""
"2003-04","2003","04","9.2","","-0.7","","4.3","","25.2","","-10.0","","35.5","","13.4","I","45.3","I","0","",,"",,""
"2003-05","2003","05","18.5","E","8.4","","13.5","E","26.9","","2.1","","152.9","","0.0","","152.9","","0","",,"",,""
"2003-06","2003","06","24.5","","13.6","","19.0","","32.9","","6.2","","52.6","","0.0","","52.6","","0","",,"",,""
"2003-07","2003","07","26.2","","15.7","","21.0","","31.5","","10.6","","113.9","","0.0","","113.9","","0","",,"",,""
"2003-08","2003","08","26.2","E","16.7","","21.5","E","31.0","S","8.0","","97.2","","0.0","","97.2","","0","",,"",,""
"2003-09","2003","09","22.5","","11.9","","17.2","","29.6","","4.0","","74.0","","0.0","","74.0","","0","",,"",,""
"2003-10","2003","10","12.0","E","3.2","","7.6","E","24.0","","-2.1","","145.4","","0.0","","145.4","","0","",,"",,""
"2003-11","2003","11","6.3","","-0.8","","2.8","","16.6","","-9.0","","95.1","","12.9","","105.2","","7","",,"",,""
"2003-12","2003","12","-1.0","","-7.7","","-4.4","","4.8","","-16.6","","89.4","","23.3","","112.7","","0","",,"",,""
"2004-01","2004","01","-11.1","","-18.2","","-14.7","","5.2","","-29.6","","2.6","","40.0","","30.7","","11","",,"",,""
"2004-02","2004","02","-2.4","","-12.1","","-7.3","","7.7","","-24.3","","0.0","T","30.8","","28.2","","22","",,"",,""
"2004-03","2004","03","4.6","","-3.7","","0.5","","16.7","","-16.7","","57.4","","15.0","","72.0","","0","",,"",,""
"2004-04","2004","04","11.3","","1.3","","6.3","","26.3","S","-11.2","","67.3","","9.0","","76.3","","0","",,"",,""
"2004-05","2004","05","18.7","","8.2","","13.5","","30.2","","-1.2","","98.2","","0.0","","98.2","","0","",,"",,""
"2004-06","2004","06","23.2","","12.0","","17.6","","30.5","","6.4","","75.2","","0.0","","75.2","","0","",,"",,""
"2004-07","2004","07","25.8","","15.8","","20.8","","29.5","","9.0","","65.9","","0.0","","65.9","","0","",,"",,""
"2004-08","2004","08","23.8","","14.0","","18.9","","29.0","","6.5","","84.1","","0.0","","84.1","","0","",,"",,""
"2004-09","2004","09","22.3","E","10.9","","16.7","E","29.1","","3.9","","137.7","","0.0","","137.7","","0","",,"",,""
"2004-10","2004","10","14.2","","4.1","","9.2","","24.7","","-2.6","","71.7","","0.0","","71.7","","0","",,"",,""
"2004-11","2004","11","6.3","","-1.6","","2.4","","14.7","","-8.3","","79.8","","6.4","","86.2","","0","",,"",,""
"2004-12","2004","12","-3.6","","-12.5","","-8.1","","8.0","","-30.0","","46.7","","48.7","","93.5","","19","",,"",,""
"2005-01","2005","01","-7.1","","-15.9","","-11.5","","11.8","","-28.1","","16.9","","29.3","","43.1","","17","",,"",,""
"2005-02","2005","02","-1.6","","-11.7","","-6.7","","6.6","","-20.5","","8.4","","29.5","","37.9","","21","",,"",,""
"2005-03","2005","03","2.0","","-8.6","","-3.3","","13.5","","-19.7","","9.0","","19.0","","28.0","","0","T",,"",,""
"2005-04","2005","04","12.7","","1.9","E","7.3","E","25.5","","-2.2","S","134.8","","4.0","","138.8","","0","",,"",,""
"2005-05","2005","05","17.3","","6.1","","11.7","","28.1","","-1.6","S","38.7","","0.0","","38.7","","0","",,"",,""
"2005-06","2005","06","27.0","","15.8","","21.4","","33.0","","7.9","","107.2","","0.0","","107.2","","0","",,"",,""
"2005-07","2005","07","27.9","","17.2","","22.6","","33.2","","8.5","","94.8","","0.0","","94.8","","0","",,"",,""
"2005-08","2005","08","27.3","","16.0","","21.7","","33.8","","9.7","","75.1","","0.0","","75.1","","0","",,"",,""
"2005-09","2005","09","23.1","","12.2","","17.7","","31.3","","2.5","","101.9","","0.0","","101.9","","0","",,"",,""
"2005-10","2005","10","14.0","","6.1","","10.1","","28.0","","-3.1","","89.3","","0.0","","89.3","","0","",,"",,""
"2005-11","2005","11","6.5","","-1.0","","2.8","","18.2","","-15.0","","91.0","","12.5","","103.5","","0","",,"",,""
"2005-12","2005","12","-2.3","E","-9.0","","-5.7","E","3.1","","-21.5","","34.3","","47.0","","81.3","","9","",,"",,""
"2006-01","2006","01","-0.3","","-8.9","","-4.6","","7.9","","-22.2","","55.9","E","55.9","E","111.8","E","26","",,"",,""
"2006-02","2006","02","-3.0","","-11.5","","-7.3","","5.5","","-22.3","","30.0","","25.5","","55.5","","30","",,"",,""
"2006-03","2006","03","3.7","","-5.5","","-0.9","","22.0","","-17.3","","27.3","","0.5","","27.8","","0","",,"",,""
"2006-04","2006","04","13.2","","2.2","","7.7","","23.2","","-6.9","","63.4","","1.8","","65.2","","0","",,"",,""
"2006-05","2006","05","19.9","","9.5","","14.7","","31.3","","-0.3","","107.0","","0.0","","107.0","","0","",,"",,""
"2006-06","2006","06","24.4","","14.3","","19.4","","31.4","","6.9","","113.8","","0.0","","113.8","","0","",,"",,""
"2006-07","2006","07","27.7","","17.1","","22.4","","33.0","","12.0","","107.0","","0.0","","107.0","","0","",,"",,""
"2006-08","2006","08","24.9","","14.1","","19.6","","36.3","","8.0","","96.5","","0.0","","96.5","","0","",,"",,""
"2006-09","2006","09","19.3","","9.6","","14.5","","26.8","S","0.1","","156.2","","0.0","","156.2","","0","",,"",,""
"2006-10","2006","10","11.5","","3.7","","7.6","","20.9","","-2.7","","126.7","","0.0","","126.7","","0","",,"",,""
"2006-11","2006","11","8.0","","0.9","","4.5","","16.0","","-4.8","","97.9","","0.0","T","97.9","","0","",,"",,""
"2006-12","2006","12","2.4","","-4.5","","-1.1","","10.3","","-15.8","","60.9","","25.7","","86.6","","7","",,"",,""
